time,altitude,distance,grade,heartrate,cadence,velocity,lat,long,power
373,12,3.4069,-1.3,180,69,7.5,44.392476,8.96499,2.096707776
374,12,3.4145,-2,180,69,7.5,44.392536,8.964946,0
375,11.8,3.4222,-1.3,180,70,7.5,44.392594,8.964899,2.096707776
376,11.6,3.4299,-1.3,180,71,7.6,44.392649,8.964847,3.92153188
377,11.6,3.4376,-1.3,180,71,7.6,44.392704,8.964787,3.92153188
378,11.6,3.4454,-0.6,178,71,7.7,44.392756,8.964724,53.40068963
379,11.4,3.4532,0,174,72,7.7,44.392804,8.964656,94.190327
380,11.4,3.4611,0.6,174,72,7.8,44.392849,8.964586,138.6249836
381,11.6,3.4691,2.5,174,73,7.8,44.39289,8.964509,269.4112441
382,11.8,3.477,3.8,174,73,7.9,44.392927,8.964429,365.334989
383,12.2,3.485,4.5,174,73,7.9,44.392963,8.964342,414.0267361
384,12.6,3.4928,3.8,174,73,7.9,44.392994,8.964253,365.334989
385,13,3.5005,2.6,174,71,7.9,44.393024,8.964164,281.7745183
386,13,3.5082,1.3,174,71,7.8,44.393049,8.964076,186.8230381
387,13,3.5159,-0.7,176,70,7.8,44.393067,8.963987,49.10070512
388,13,3.5234,-1.3,176,70,7.7,44.393083,8.963898,5.817665984
389,12.8,3.531,-2,176,70,7.6,44.393096,8.963806,0
390,12.6,3.5388,-2,175,69,7.7,44.393104,8.96371,0
391,12.4,3.5463,-0.7,173,70,7.6,44.393108,8.963612,44.17684068
392,12.4,3.5539,0,171,70,7.6,44.393112,8.963514,91.146496
393,12.6,3.5616,0,168,76,7.6,44.393112,8.96342,91.146496
394,12.6,3.5692,-1.3,166,78,7.6,44.393111,8.963323,3.92153188
395,12.4,3.577,-3.2,165,79,7.6,44.393102,8.963226,0
396,12,3.5848,-3.9,163,79,7.7,44.393093,8.963125,0
397,11.6,3.5925,-3.2,161,80,7.7,44.393083,8.963023,0
398,11.4,3.6003,-1.9,161,80,7.7,44.393072,8.962923,0
399,11.4,3.6083,0,161,80,7.8,44.393068,8.962824,97.306404
400,11.4,3.616,1.3,163,80,7.8,44.393064,8.962725,186.8230381
401,11.6,3.6239,1.9,163,80,7.8,44.393055,8.962626,228.1245961
402,11.8,3.6317,2.6,163,80,7.8,44.393043,8.962527,276.2905903
403,12,3.6394,3.2,163,79,7.8,44.39303,8.962429,317.5542258
404,12.2,3.6471,2.6,163,78,7.8,44.393017,8.962334,276.2905903
405,12.6,3.6547,1.3,162,78,7.7,44.393006,8.96224,182.5593119
406,12.6,3.6621,0,163,77,7.6,44.392992,8.962147,91.146496
407,12.4,3.6697,-1.3,163,77,7.6,44.392976,8.962056,3.92153188
408,12.2,3.6772,-2,163,76,7.6,44.392957,8.961966,0
409,12.2,3.6846,-1.3,163,77,7.5,44.392939,8.961877,2.096707776
410,12,3.6921,-0.7,163,77,7.5,44.39292,8.961788,41.82234146
411,12,3.6996,-1.3,161,77,7.5,44.3929,8.961696,2.096707776
412,12,3.7072,0,160,77,7.5,44.39288,8.961603,88.173975
413,11.8,3.7147,0,159,77,7.5,44.392861,8.961512,88.173975
414,12,3.7223,0.7,158,77,7.5,44.392843,8.961422,134.5245703
415,12,3.7298,2,157,78,7.5,44.392825,8.96133,220.5782593
416,12.2,3.7374,1.3,156,78,7.6,44.392806,8.961239,178.3678318
417,12.4,3.7452,1.3,154,78,7.6,44.392784,8.961149,178.3678318
418,12.4,3.7528,0,153,78,7.6,44.392761,8.96106,91.146496
419,12.4,3.7605,-1.3,152,78,7.6,44.392738,8.960969,3.92153188
420,12.2,3.7682,-1.3,151,79,7.7,44.392716,8.960877,5.817665984
421,12,3.7759,-1.3,150,79,7.7,44.392695,8.960784,5.817665984
422,12,3.7836,-0.6,150,80,7.7,44.392674,8.960692,53.40068963
423,12,3.7916,0,149,80,7.8,44.392652,8.960597,97.306404
424,12,3.7994,0,148,81,7.8,44.392629,8.960504,97.306404
425,12,3.8072,0.6,147,81,7.8,44.392605,8.960414,138.6249836
426,12,3.815,1.3,146,81,7.8,44.392581,8.960323,186.8230381
427,12.2,3.8228,0.6,145,80,7.8,44.392558,8.960232,138.6249836
428,12.4,3.8308,0.6,145,81,7.8,44.392535,8.960141,138.6249836
429,12.2,3.8388,0,143,81,7.9,44.392511,8.960047,100.495663
430,12.2,3.8466,-0.6,142,81,7.9,44.392487,8.95995,58.64655453
431,12.2,3.8546,0,140,81,7.9,44.392466,8.959853,100.495663
432,12.2,3.8628,0,140,81,8,44.392443,8.959757,103.75904
433,12.2,3.8707,0,140,82,8,44.392421,8.959662,103.75904
434,12.2,3.8786,0,139,82,8,44.392402,8.959567,103.75904
435,12.2,3.8868,1.2,139,83,8,44.39238,8.959471,188.5097109
436,12.2,3.8948,1.9,139,83,8,44.392355,8.959372,237.9315447
437,12.6,3.9028,2.5,139,82,8,44.392332,8.959277,280.2768247
438,12.8,3.9108,2.5,138,82,8,44.392308,8.959182,280.2768247
439,13,3.9187,1.3,138,81,8,44.392284,8.959086,195.5709724
440,13,3.9267,0.6,137,81,8,44.392262,8.958991,146.1370704
441,13,3.9347,0,136,81,8,44.39224,8.958896,103.75904
442,13,3.9424,0,136,81,7.9,44.392219,8.9588,100.495663
443,13,3.9505,0,135,81,7.9,44.392198,8.958703,100.495663
444,13,3.9584,0,135,81,7.9,44.392178,8.958609,100.495663
445,13,3.9664,0,134,82,7.9,44.392156,8.958516,100.495663
446,13,3.9744,0,134,81,7.9,44.392135,8.958423,100.495663
447,13,3.9823,0,134,81,8,44.392111,8.95833,103.75904
448,13,3.9903,0,134,82,8,44.392089,8.958235,103.75904
449,13,3.9983,-0.6,134,82,8,44.392068,8.958142,61.38019598
450,13,4.0063,-1.2,133,82,8,44.392046,8.958048,19.00511476
451,12.8,4.0143,-1.9,133,82,8,44.392025,8.957954,0
452,12.6,4.0225,-1.8,133,82,8,44.392004,8.957863,0
453,12.4,4.0306,-1.2,132,83,8.1,44.391981,8.957771,21.28412169
454,12.4,4.0388,-0.6,132,84,8.1,44.391958,8.957677,64.18889143
455,12.4,4.0472,0.6,132,85,8.2,44.391935,8.957582,153.9493731
456,12.4,4.0555,1.8,131,85,8.2,44.391911,8.95748,240.8030737
457,12.6,4.0637,1.8,131,85,8.2,44.391886,8.957381,240.8030737
458,13,4.0718,2.4,131,85,8.2,44.391859,8.957281,284.2099229
459,13,4.0802,2.4,131,84,8.3,44.391837,8.957181,289.8195386
460,13.2,4.0884,1.8,130,85,8.2,44.391821,8.957078,240.8030737
461,13.4,4.0965,2.5,130,84,8.2,44.391805,8.956974,291.4426213
462,13.6,4.1047,1.9,131,83,8.2,44.391787,8.956871,248.0387093
463,13.8,4.1125,1.9,131,82,8.1,44.391772,8.956768,242.947132
464,13.8,4.1203,1.3,131,81,8,44.391759,8.956673,195.5709724
465,14,4.1281,0.7,130,80,7.9,44.391749,8.956579,149.31829
466,14,4.1355,0.7,130,78,7.8,44.391743,8.956484,145.5110231
467,14,4.1429,0,130,77,7.6,44.391743,8.95639,91.146496
468,14,4.1503,-0.7,129,76,7.6,44.391744,8.956299,44.17684068
469,14,4.1576,-0.7,130,75,7.5,44.391746,8.956209,41.82234146
470,13.8,4.1647,0,130,75,7.3,44.391751,8.956122,82.439119
471,13.8,4.1719,0.7,130,74,7.3,44.391756,8.956033,127.5536984
472,14,4.1791,2.1,131,73,7.2,44.391766,8.955946,213.1354823
473,14.2,4.1862,2.8,130,73,7.2,44.391782,8.955864,257.5898505
474,14.4,4.1932,2.1,130,73,7.1,44.3918,8.955782,208.5852222
475,14.6,4.2002,2.9,130,72,7.1,44.391825,8.955701,258.6825572
476,14.6,4.2072,2.9,130,72,7.1,44.391844,8.955624,258.6825572
477,15,4.2142,1.4,130,72,7,44.39187,8.955546,160.862044
478,15.2,4.2211,1.4,130,71,7,44.391895,8.955466,160.862044
479,15,4.228,0,130,71,7,44.391921,8.955386,74.34826
480,15,4.2351,-0.7,130,71,7,44.391953,8.955312,31.08673536
481,15,4.2422,0.7,131,72,7,44.391985,8.955237,117.6088156
482,15,4.2493,0.7,130,73,7,44.392018,8.955161,117.6088156
483,15.2,4.2564,1.4,131,73,7.1,44.392051,8.955085,164.7279662
484,15.2,4.2635,1.4,131,73,7.1,44.392085,8.955007,164.7279662
485,15.4,4.2705,1.4,131,73,7.1,44.39212,8.954932,164.7279662
486,15.4,4.2775,1.4,131,72,7.1,44.392155,8.954863,164.7279662
487,15.6,4.2845,0.7,131,71,7,44.392189,8.954793,117.6088156
488,15.6,4.2912,2.9,131,71,7,44.392223,8.954721,253.4933309
489,15.6,4.298,3.7,131,70,6.9,44.392255,8.954649,297.0208517
490,16.2,4.3048,4.5,131,70,6.9,44.392286,8.954577,345.6275385
491,16.6,4.3113,4.5,131,69,6.8,44.392316,8.954506,339.1592317
492,16.8,4.3181,2.2,131,69,6.7,44.392347,8.954432,196.9520454
493,16.8,4.3249,0.7,131,70,6.7,44.392378,8.954365,108.2551788
494,16.8,4.3318,1.5,131,70,6.8,44.392405,8.954291,159.3278935
495,16.8,4.3386,2.2,131,71,6.8,44.392432,8.954215,201.3296242
496,17.2,4.3455,0.7,132,70,6.8,44.392462,8.954139,111.3089237
497,17.4,4.3523,-0.7,132,70,6.8,44.392489,8.954061,27.25890293
498,17,4.3592,-2.9,132,71,6.9,44.392514,8.95398,0
499,16.6,4.3662,-3.6,132,71,6.9,44.392539,8.953898,0
500,16.4,4.3732,-2.1,132,72,6.9,44.392559,8.953813,0
501,16.4,4.3802,-1.4,132,72,6.9,44.392575,8.953726,0
502,16.4,4.3873,0,132,72,7,44.392593,8.953645,74.34826
503,16.2,4.3945,0.7,132,74,7.1,44.39261,8.953561,120.8568345
504,16.4,4.4016,1.4,133,74,7.1,44.392623,8.953471,164.7279662
505,16.6,4.409,2.1,133,74,7.2,44.392638,8.953383,213.1354823
506,16.8,4.4161,1.4,133,74,7.2,44.392653,8.953293,168.6605184
507,16.8,4.4234,1.4,134,75,7.2,44.392665,8.953202,168.6605184
508,16.8,4.4307,1.4,134,75,7.2,44.392679,8.95311,168.6605184
509,17,4.4379,2.1,134,75,7.3,44.392693,8.953017,217.7533083
510,17.2,4.4451,2.8,134,75,7.2,44.392707,8.952928,257.5898505
511,17.4,4.4524,1.4,134,75,7.3,44.392719,8.95284,172.6606366
512,17.6,4.4597,0,134,75,7.3,44.392731,8.952752,82.439119
513,17.4,4.4671,-1.3,134,75,7.3,44.392742,8.952664,0
514,17.2,4.4746,-2.6,135,76,7.3,44.392757,8.952577,0
515,17,4.4823,-3.2,134,77,7.4,44.392774,8.952486,0
516,16.8,4.4901,-3.8,134,80,7.5,44.392794,8.952397,0
517,16.4,4.4982,-3.1,134,81,7.7,44.392813,8.952304,0
518,16,4.5062,-1.8,134,82,7.8,44.392836,8.952209,0
519,16,4.5144,-0.6,134,83,8,44.392859,8.952112,61.38019598
520,16.2,4.5226,0,134,84,8.1,44.392889,8.952013,107.097471
521,16.2,4.5307,-0.6,133,85,8.1,44.39293,8.951922,64.18889143
522,16,4.5391,-1.2,133,85,8.2,44.392972,8.951829,23.63911863
523,15.8,4.5474,-2.4,133,86,8.2,44.393017,8.951742,0
524,15.8,4.5556,-4.2,133,85,8.2,44.393064,8.951657,0
525,15.4,4.5639,-4.8,133,86,8.3,44.393117,8.95158,0
526,14.6,4.5723,-5.3,132,86,8.3,44.393173,8.951505,0
527,14.2,4.5808,-5.3,132,87,8.3,44.393231,8.951434,0
528,14,4.5893,-4.1,131,88,8.4,44.393291,8.951368,0
529,13.6,4.598,-3.5,131,88,8.5,44.393352,8.951301,0
530,13.2,4.6067,-4,130,90,8.6,44.393412,8.951237,0
531,13,4.6155,-3.9,130,90,8.6,44.393473,8.951166,0
532,12.6,4.6246,-3.3,130,92,8.8,44.393535,8.951089,0
533,12.2,4.6335,-4.4,129,92,8.8,44.393597,8.951015,0
534,12,4.6426,-3.8,129,88,8.9,44.393662,8.950943,0
535,11.4,4.6519,-3.3,128,85,9,44.393728,8.950871,0
536,11.2,4.6611,-3.8,128,86,9.1,44.393793,8.950796,0
537,11,4.6704,-3.3,128,86,9.2,44.393858,8.950721,0
538,10.6,4.6797,-2.7,127,86,9.2,44.393923,8.950646,0
539,10.2,4.6886,-2.2,126,0,9.2,44.393986,8.950571,0
540,10.2,4.6979,-1.1,126,0,9.2,44.39405,8.950497,0
541,10.2,4.7071,0,125,84,9.2,44.394114,8.950422,149.041472
542,10.2,4.7163,0,125,85,9.2,44.394178,8.95035,149.041472
543,10.2,4.7255,0.5,125,85,9.2,44.39424,8.950277,189.6540394
544,10.2,4.7348,0,125,85,9.2,44.394302,8.950201,149.041472
545,10.4,4.744,-1.6,124,85,9.2,44.394365,8.950125,19.09189764
546,10.2,4.7532,-3.2,123,85,9.2,44.394429,8.95005,0
547,9.6,4.7626,-4.8,121,85,9.3,44.394493,8.949977,0
548,9,4.772,-4.8,121,86,9.3,44.39456,8.949906,0
549,8.6,4.7814,-4.7,120,87,9.3,44.394628,8.949835,0
550,8.4,4.7909,-4.2,119,87,9.4,44.394698,8.949762,0
551,7.8,4.8005,-4.2,118,88,9.5,44.394763,8.949688,0
552,7.4,4.8101,-3.6,117,88,9.5,44.394825,8.949608,0
553,7,4.8197,-2.1,117,88,9.5,44.394885,8.949527,0
554,7,4.8293,-1.6,117,88,9.6,44.394947,8.949449,31.21734015
555,7,4.8387,-1.1,117,87,9.6,44.39501,8.949372,73.58665539
556,6.8,4.8481,-1.1,117,86,9.5,44.395069,8.949283,69.98124273
557,6.6,4.8574,0,117,85,9.5,44.395122,8.949195,162.240335
558,6.6,4.8664,1.1,117,85,9.3,44.39517,8.949103,243.6671756
559,7,4.8757,1.1,117,84,9.3,44.395215,8.949013,243.6671756
560,7.2,4.8843,0.6,117,82,9.1,44.395256,8.948922,193.0206805
561,7,4.893,-1.2,118,81,9,44.395292,8.948827,45.32705411
562,6.8,4.9014,-2.4,118,79,8.8,44.395329,8.948733,0
563,6.6,4.9095,-2.5,118,38,8.6,44.395366,8.948644,0
564,6.4,4.9175,-3.2,118,38,8.4,44.395393,8.948551,0
565,6.2,4.9254,-3.2,117,38,8.2,44.395414,8.948457,0
566,5.8,4.9331,-3.9,117,0,8,44.395429,8.948357,0
567,5.6,4.9408,-4.7,118,0,7.9,44.395446,8.948262,0
568,5.2,4.9482,-5.2,118,0,7.7,44.395463,8.948169,0
569,4.8,4.9549,-6.9,118,0,7.5,44.395486,8.948083,0
570,4.4,4.9601,-8.6,118,0,6.9,44.395509,8.948012,0
571,4,4.964,-10.1,117,0,6.2,44.395523,8.947957,0
572,3.6,4.9669,-16.1,116,0,5.2,44.39553,8.947925,0
573,3.4,4.9688,-15.1,115,0,4.1,44.395538,8.947909,0
574,3.2,4.9688,-9.9,113,0,2.8,44.395538,8.9479,0
575,3,4.9688,-3.9,112,0,1,44.395534,8.947901,0
576,2.8,4.9688,-3,101,37,0,44.395545,8.947766,0
577,2.8,4.9707,0,102,47,0.1,44.395558,8.947719,0.291871
578,2.8,4.9761,1,105,54,0.3,44.395575,8.947664,3.528404199
579,3,4.9822,1.7,108,60,0.6,44.395592,8.9476,10.79063008
580,3,4.9885,1.6,110,64,0.8,44.395605,8.947528,13.71784848
581,3.2,4.9949,1.5,112,66,0.8,44.395617,8.947451,13.01181805
582,3.2,5.0017,2.2,114,69,0.8,44.395635,8.947375,17.95319814
583,3.4,5.0088,1.4,116,71,6.5,44.395656,8.947298,142.499123
584,3.6,5.0159,2.1,117,73,6.7,44.395675,8.947213,191.0411221
585,3.6,5.0232,1.4,118,74,6.9,44.395694,8.947126,157.0618158
586,3.8,5.0305,1.4,119,75,7.1,44.395716,8.947039,164.7279662
587,3.8,5.0378,1.4,119,76,7.2,44.395738,8.946951,168.6605184
588,4,5.0452,0,119,75,7.3,44.395759,8.946864,82.439119
589,4,5.0527,-0.7,119,76,7.4,44.395779,8.946773,39.53821624
590,3.8,5.0603,-2,118,76,7.4,44.395802,8.946686,0
591,3.6,5.0677,-1.3,118,76,7.4,44.395827,8.946598,0.342257673
592,3.4,5.0751,-0.7,118,76,7.5,44.395851,8.946509,41.82234146
593,3.6,5.0825,0,118,76,7.5,44.395876,8.946421,88.173975
594,3.6,5.0899,0,117,76,7.4,44.395902,8.946339,85.271828
595,3.6,5.0973,-1.4,117,76,7.4,44.395929,8.946255,0
596,3.4,5.1047,-1.4,117,76,7.4,44.395953,8.946173,0
597,3.2,5.112,-1.2,117,76,7.4,44.395975,8.946086,6.874447153
598,3.2,5.1192,-0.7,117,76,7.3,44.395998,8.946002,37.32352902
599,3.2,5.1299,0,117,76,8,44.396019,8.945918,103.75904
600,3.2,5.1332,0,118,0,7.2,44.396038,8.945835,0
601,3.2,5.1399,0,118,0,7,44.396056,8.945754,0
602,3.2,5.1465,-0.8,118,0,6.9,44.396074,8.945678,0
603,3.2,5.1529,-0.7,118,0,6.7,44.396093,8.945602,0
604,3,5.1595,-0.7,118,69,5.9,44.396111,8.945527,13.08473795
605,3,5.1666,-0.7,118,71,6.7,44.396131,8.945446,25.44118771
606,3,5.1736,0,118,73,6.7,44.396151,8.94536,66.848647
607,3,5.181,0,119,74,6.9,44.39617,8.945267,71.783943
608,3,5.1888,0.7,119,78,7.2,44.396187,8.945174,124.1714835
609,3,5.1965,1.3,119,79,7.4,44.396207,8.945083,170.1978655
610,3.2,5.2042,1.3,120,80,7.5,44.396228,8.944989,174.2476616
611,3.4,5.2121,1.3,120,81,7.7,44.396248,8.944893,182.5593119
612,3.4,5.2202,1.3,120,82,7.8,44.396269,8.944801,186.8230381
613,3.4,5.228,1.3,121,82,7.8,44.396294,8.944708,186.8230381
614,3.6,5.2358,1.3,121,81,7.9,44.396316,8.944612,191.1599463
615,3.8,5.2433,1.3,122,80,7.8,44.396333,8.944515,186.8230381
616,3.8,5.2509,0.7,122,79,7.8,44.396352,8.944424,145.5110231
617,3.8,5.2584,0,123,78,7.6,44.396368,8.944332,91.146496
618,3.8,5.2657,0,123,76,7.5,44.396385,8.944241,88.173975
619,3.8,5.273,0.7,123,76,7.4,44.396406,8.944152,131.0044153
620,3.8,5.2803,1.4,124,76,7.4,44.39643,8.944067,176.7292568
621,4,5.2877,3.4,124,78,7.4,44.396463,8.943989,307.2691098
622,4.2,5.2951,4.8,124,78,7.3,44.396512,8.943939,391.427783
623,4.8,5.3024,4.9,124,77,7.3,44.396569,8.943915,397.8492812
624,5.2,5.3095,4.3,124,75,7.3,44.396632,8.94392,359.3065247
625,5.4,5.3163,2.2,125,73,7.2,44.396707,8.943969,219.4875193
626,5.4,5.3233,0.7,125,72,7.1,44.396772,8.944003,120.8568345
627,5.4,5.3303,-0.7,125,72,7,44.39683,8.944028,31.08673536
628,5.4,5.3372,-0.7,126,72,7,44.396889,8.94405,31.08673536
629,5.2,5.3441,-0.7,126,72,6.9,44.396944,8.944076,29.14044015
630,5.2,5.3509,-0.7,126,71,6.9,44.397003,8.944106,29.14044015
631,5.2,5.3577,0,127,71,6.9,44.397063,8.944133,71.783943
632,5.2,5.3647,0.7,127,71,6.9,44.397122,8.944159,114.4264907
633,5.2,5.3717,0.7,128,72,6.9,44.39718,8.944185,114.4264907
634,5.4,5.3788,1.4,128,74,6.9,44.397241,8.944212,157.0618158
635,5.4,5.386,1.4,128,75,7,44.397304,8.944237,160.862044
636,5.6,5.3933,0,128,76,7.1,44.397368,8.944265,76.978271
637,5.6,5.4007,0,128,76,7.2,44.397433,8.944295,79.674912
638,5.4,5.4083,-0.7,129,78,7.3,44.3975,8.944327,37.32352902
639,5.4,5.4158,-0.7,129,78,7.4,44.397569,8.944356,39.53821624
640,5.4,5.4234,0,130,79,7.5,44.397637,8.944379,88.173975
641,5.4,5.4309,0,130,79,7.5,44.397704,8.944405,88.173975
642,5.4,5.4384,-0.7,130,78,7.5,44.397771,8.944431,41.82234146
643,5.4,5.4458,-0.7,130,78,7.5,44.397837,8.94446,41.82234146
644,5.2,5.4534,-0.7,131,78,7.5,44.397902,8.944493,41.82234146
645,5.2,5.4608,-0.7,132,78,7.5,44.397967,8.944525,41.82234146
646,5.2,5.4682,0,132,77,7.5,44.39803,8.944556,88.173975
647,5.2,5.4758,-0.7,132,78,7.5,44.398092,8.944588,41.82234146
648,5.2,5.4833,-0.7,133,78,7.5,44.398153,8.944623,41.82234146
649,5,5.4909,0,133,78,7.5,44.398216,8.944657,88.173975
650,5,5.4983,0,133,78,7.5,44.39828,8.944688,88.173975
651,5.2,5.5058,0.7,133,78,7.5,44.398345,8.944716,134.5245703
652,5.2,5.5132,0.7,133,77,7.5,44.398407,8.944745,134.5245703
653,5.2,5.5206,0,134,77,7.5,44.398467,8.944776,88.173975
654,5.2,5.5281,0.7,133,77,7.4,44.398528,8.944806,131.0044153
655,5.2,5.5354,0.7,134,77,7.4,44.398589,8.944837,131.0044153
656,5.4,5.5427,1.4,134,76,7.4,44.398653,8.944868,176.7292568
657,5.4,5.55,1.4,134,76,7.4,44.398716,8.944897,176.7292568
658,5.6,5.5573,0.7,134,76,7.3,44.398778,8.944929,127.5536984
659,5.6,5.5647,1.4,134,76,7.3,44.39884,8.944959,172.6606366
660,5.6,5.5719,0.7,134,76,7.3,44.398907,8.944987,127.5536984
661,5.8,5.5792,1.4,134,76,7.3,44.398971,8.945014,172.6606366
662,5.8,5.5865,1.4,135,75,7.3,44.399036,8.945042,172.6606366
663,6,5.5936,0,135,74,7.3,44.399097,8.945071,82.439119
664,6,5.6009,-0.7,135,75,7.2,44.399157,8.945103,35.1773438
665,5.8,5.6081,-1.4,135,75,7.2,44.39922,8.945133,0
666,5.6,5.6153,-1.4,135,75,7.2,44.399284,8.94516,0
667,5.6,5.6226,-1.4,135,75,7.2,44.399348,8.945188,0
668,5.6,5.63,-0.7,135,75,7.3,44.399414,8.945217,37.32352902
669,5.4,5.6372,0,136,76,7.3,44.399482,8.945245,82.439119
670,5.4,5.6446,0,136,76,7.3,44.399548,8.945275,82.439119
671,5.6,5.652,0.7,136,77,7.3,44.399612,8.945306,127.5536984
672,5.6,5.6594,1.3,136,77,7.4,44.399677,8.945336,170.1978655
673,5.6,5.6669,0.7,136,77,7.4,44.399745,8.945361,131.0044153
674,5.8,5.6745,0.7,136,77,7.5,44.399811,8.945387,134.5245703
675,5.8,5.6818,0.7,136,77,7.4,44.399881,8.945412,131.0044153
676,5.8,5.6892,0,136,77,7.4,44.399948,8.94544,85.271828
677,5.8,5.6967,0.7,136,77,7.5,44.400013,8.945466,134.5245703
678,5.8,5.7042,0.7,136,78,7.5,44.400077,8.945495,134.5245703
679,6,5.7116,0.7,136,78,7.4,44.400141,8.945524,131.0044153
680,6,5.7191,0.7,136,77,7.5,44.400204,8.945554,134.5245703
681,6,5.7265,0.7,136,77,7.5,44.400269,8.94558,134.5245703
682,6,5.7339,0.7,137,77,7.4,44.400332,8.945608,131.0044153
683,6.2,5.7415,0,137,76,7.5,44.400393,8.945633,88.173975
684,6.2,5.749,0.7,138,77,7.5,44.400456,8.945656,134.5245703
685,6,5.7563,0.7,138,77,7.4,44.400518,8.945681,131.0044153
686,6.2,5.764,1.3,138,77,7.5,44.400579,8.945709,174.2476616
687,6.4,5.7713,2.7,138,77,7.5,44.400642,8.945735,266.8883733
688,6.6,5.7787,2.7,139,77,7.4,44.400705,8.945762,261.6033676
689,6.8,5.7861,2,139,76,7.4,44.400768,8.94579,215.9107218
690,7,5.7933,1.4,139,75,7.4,44.400832,8.945817,176.7292568
691,7,5.8007,0.7,139,76,7.3,44.400896,8.94584,127.5536984
692,7,5.8079,0,139,75,7.3,44.40096,8.945865,82.439119
693,7,5.8151,0,139,75,7.3,44.401024,8.945887,82.439119
694,7,5.8223,-0.7,139,75,7.2,44.401088,8.945913,35.1773438
695,7,5.8297,-1.3,140,75,7.3,44.401153,8.945939,0
696,6.8,5.8372,-1.3,141,77,7.3,44.401218,8.945969,0
697,6.6,5.8448,-1.3,141,77,7.4,44.401281,8.946,0.342257673
698,6.6,5.8526,0.7,142,79,7.5,44.401346,8.946029,134.5245703
699,6.6,5.8602,2,142,79,7.6,44.401412,8.94606,225.3161708
700,7,5.8676,2,143,79,7.6,44.401478,8.94609,225.3161708
701,7.2,5.8753,0.7,143,79,7.6,44.401544,8.946118,138.1150992
702,7.2,5.8827,-1.3,144,79,7.6,44.401609,8.946146,3.92153188
703,6.8,5.89,-2.7,144,78,7.5,44.401674,8.946176,0
704,6.6,5.8974,-2.8,144,78,7.4,44.401734,8.946203,0
705,6.4,5.9044,-2.9,144,78,7.4,44.401796,8.946211,0
706,6.4,5.911,-3.8,144,0,7.1,44.40185,8.946187,0
707,6,5.9175,-3.9,143,0,7,44.401881,8.946124,0
708,5.6,5.9239,-4.6,142,0,6.8,44.401893,8.946043,0
709,5.4,5.9303,-3,142,0,6.6,44.401891,8.945959,0
710,5.2,5.9371,-2.2,141,67,6.5,44.401827,8.945908,0
711,5.2,5.944,-1.4,140,72,6.6,44.401767,8.945871,0
712,5,5.9513,0,140,74,6.8,44.401704,8.945835,69.284384
713,5,5.9586,-0.7,139,75,6.9,44.401639,8.945801,29.14044015
714,5.2,5.9658,0,138,76,7.1,44.401575,8.945762,76.978271
715,5,5.9731,0,138,72,7.2,44.401512,8.945731,79.674912
716,5,5.9804,-1.5,136,63,7.3,44.401452,8.945693,0
717,5,5.9869,-0.9,136,63,7.1,44.401392,8.945661,20.5624334
718,4.8,5.9925,-2.1,135,63,6.8,44.401341,8.94563,0
719,4.8,5.9964,-4.8,134,0,6.1,44.401307,8.945598,0
720,4.6,5.9993,-5.9,133,0,5.2,44.401285,8.945573,0
721,4.4,5.9993,-5.9,132,0,3.8,44.401274,8.945559,0
722,4.4,5.9993,-3.2,130,0,2.5,44.401271,8.945553,0
723,4.4,5.9993,-2.8,129,0,1.4,44.401273,8.945548,0
724,4.4,5.9993,-1.8,128,0,0.6,44.401274,8.945541,0
725,4.4,5.9993,0,117,39,0,44.401231,8.945505,0
726,4.4,6.0005,0,117,39,0.1,44.401198,8.945489,0
727,4.4,6.0051,1.1,118,52,0.4,44.401159,8.945469,5.062344628
728,4.4,6.0107,0.9,118,60,0.8,44.401113,8.945448,8.774995028
729,4.6,6.0167,1.6,119,65,1.1,44.401065,8.94542,18.96272466
730,4.6,6.0232,1.5,122,71,1.1,44.401014,8.945387,17.99193282
731,4.8,6.0297,0.7,124,75,1.1,44.400959,8.945353,10.22415831
732,4.8,6.037,0.7,125,81,6.4,44.400902,8.945319,99.46751598
733,4.8,6.0441,0,126,82,6.7,44.400843,8.945283,66.848647
734,4.8,6.0515,0,129,86,7,44.400781,8.945244,74.34826
735,4.8,6.0593,0,130,87,7.2,44.400717,8.945202,79.674912
736,4.8,6.0672,1.3,132,90,7.5,44.400655,8.945159,174.2476616
737,4.8,6.0752,1.3,133,92,7.6,44.400595,8.945105,178.3678318
738,5.2,6.0832,1.3,134,92,7.8,44.400539,8.945038,186.8230381
739,5.2,6.0913,1.3,134,91,8,44.400482,8.944971,195.5709724
740,5.2,6.099,0,135,90,7.9,44.400423,8.944916,100.495663
741,5.2,6.1068,0.7,135,88,7.9,44.400355,8.944875,149.31829
742,5.2,6.1144,0.7,134,87,7.8,44.400292,8.944836,145.5110231
743,5.4,6.1218,1.4,134,85,7.7,44.400229,8.944797,189.3554894
744,5.4,6.1291,1.4,134,85,7.6,44.400166,8.944757,185.0757472
745,5.6,6.1364,1.4,134,84,7.5,44.400105,8.944716,180.867315
746,5.6,6.1436,1.4,134,83,7.4,44.400042,8.944678,176.7292568
747,5.8,6.1506,1.4,134,81,7.2,44.399978,8.944644,168.6605184
748,5.8,6.1575,2.9,134,79,7.1,44.399914,8.944612,258.6825572
749,6,6.1641,3,134,78,7,44.399854,8.944585,259.6649886
